callico_id,arkindex_id,arkindex_line_id,ground_truth,pylaia_prediction,highlight_url,Strike-though,Punctuation,Accents,Casing,Ambiguity,Segmentation issue,Rotation,Printed text,Hallucinations,Reading order
2fee5aa0-782f-4588-89b3-a009335234fd,20d10cf5-b6ee-4101-a25a-3e747e8ddc3c,1a4fb559-6405-4643-bacb-e6bd27b8eb8b,den sene besvarelse.,den sine besvarelse.,https://demo.arkindex.org/element/20d10cf5-b6ee-4101-a25a-3e747e8ddc3c?highlight=1a4fb559-6405-4643-bacb-e6bd27b8eb8b,,,,,,,,,,
2fee5aa0-782f-4588-89b3-a009335234fd,20d10cf5-b6ee-4101-a25a-3e747e8ddc3c,21f43a4b-3b47-4280-beb7-297a5b80cb10,Det vil naturligvis være mig en ære og en,Det vil naturligvis være mig en dre og en,https://demo.arkindex.org/element/20d10cf5-b6ee-4101-a25a-3e747e8ddc3c?highlight=21f43a4b-3b47-4280-beb7-297a5b80cb10,,,,,,,,,,
2fee5aa0-782f-4588-89b3-a009335234fd,20d10cf5-b6ee-4101-a25a-3e747e8ddc3c,49e02639-91aa-4472-9253-bb45dcfb4f34,glæde at modtage den elskværdige og hædrende,glæde at modtage den ikværdige og hædrende,https://demo.arkindex.org/element/20d10cf5-b6ee-4101-a25a-3e747e8ddc3c?highlight=49e02639-91aa-4472-9253-bb45dcfb4f34,,,,,,,,,,
2fee5aa0-782f-4588-89b3-a009335234fd,20d10cf5-b6ee-4101-a25a-3e747e8ddc3c,2ec9d315-afe1-4536-b071-c69c57c96f38,"indbydelse, hvorfor udtales min hjerteligste","indbydelse, hvorfor udtale min hjerteligst",https://demo.arkindex.org/element/20d10cf5-b6ee-4101-a25a-3e747e8ddc3c?highlight=2ec9d315-afe1-4536-b071-c69c57c96f38,,,,,,,,,,
2fee5aa0-782f-4588-89b3-a009335234fd,20d10cf5-b6ee-4101-a25a-3e747e8ddc3c,f8ad7caf-7507-4806-b57d-5c351aff3e29,Tak.,tak.,https://demo.arkindex.org/element/20d10cf5-b6ee-4101-a25a-3e747e8ddc3c?highlight=f8ad7caf-7507-4806-b57d-5c351aff3e29,,,,,,,,,,
2fee5aa0-782f-4588-89b3-a009335234fd,20d10cf5-b6ee-4101-a25a-3e747e8ddc3c,f948a2ed-8229-4564-8217-51682133057b,Alvilde Prydz.,Alvilde Fryd.,https://demo.arkindex.org/element/20d10cf5-b6ee-4101-a25a-3e747e8ddc3c?highlight=f948a2ed-8229-4564-8217-51682133057b,,,,,,,,,,
1957ae18-b5e7-42a7-9640-1946d3f43c41,21b07734-c7ee-41e6-a5a4-64b5eb1407c9,82b17300-c9cd-45a5-94cc-1b8a594a6bbb,14/7-08.,14/7 -08.,https://demo.arkindex.org/element/21b07734-c7ee-41e6-a5a4-64b5eb1407c9?highlight=82b17300-c9cd-45a5-94cc-1b8a594a6bbb,,,,,,,,,,
fd8a4464-107d-4fc9-af63-06c4a9e17f12,27d00a6c-ea62-4806-a1b4-35f8be939cbf,ac846ce0-e295-458d-aef3-4022a17e6ef5,jeg gjennem 2 Aars Tugt har,jeg gjennem 2 Aas Fugt har,https://demo.arkindex.org/element/27d00a6c-ea62-4806-a1b4-35f8be939cbf?highlight=ac846ce0-e295-458d-aef3-4022a17e6ef5,,,,,,,,,,
fd8a4464-107d-4fc9-af63-06c4a9e17f12,27d00a6c-ea62-4806-a1b4-35f8be939cbf,a77a10a1-b54d-498f-ada5-961bc16e64c0,"het som staar, naar alt","het om staar, naar alt",https://demo.arkindex.org/element/27d00a6c-ea62-4806-a1b4-35f8be939cbf?highlight=a77a10a1-b54d-498f-ada5-961bc16e64c0,,,,,,,,,,
fd8a4464-107d-4fc9-af63-06c4a9e17f12,27d00a6c-ea62-4806-a1b4-35f8be939cbf,9347eb8e-169a-4b0b-b0c8-aeb09d6bae88,For Ham skal hvert Knæ,For Ham skal hvert Kr,https://demo.arkindex.org/element/27d00a6c-ea62-4806-a1b4-35f8be939cbf?highlight=9347eb8e-169a-4b0b-b0c8-aeb09d6bae88,,,,,,,,,,
fd8a4464-107d-4fc9-af63-06c4a9e17f12,27d00a6c-ea62-4806-a1b4-35f8be939cbf,739a39db-0f15-448d-b317-4f927b51a013,Carl Bang.,Car ang.,https://demo.arkindex.org/element/27d00a6c-ea62-4806-a1b4-35f8be939cbf?highlight=739a39db-0f15-448d-b317-4f927b51a013,,,,,,,,,,
1596bb5e-e99c-4165-8d56-33aaff037567,2f06b2fd-607c-44a1-aa0b-04c902ff7b36,d790d253-baa5-4c75-aeef-dbe0ead994e9,"Naar ""De Fjorten"" endnu ikke har faat no-","Naar De Fjorten"" endnu ikke har faat no",https://demo.arkindex.org/element/2f06b2fd-607c-44a1-aa0b-04c902ff7b36?highlight=d790d253-baa5-4c75-aeef-dbe0ead994e9,,,,,,,,,,
1596bb5e-e99c-4165-8d56-33aaff037567,2f06b2fd-607c-44a1-aa0b-04c902ff7b36,666829ed-2975-4109-bfc2-ccc17a14c9d3,af at  Kunstafdelingen endnu ikke,af at  kunstafdelingen endnu ikke,https://demo.arkindex.org/element/2f06b2fd-607c-44a1-aa0b-04c902ff7b36?highlight=666829ed-2975-4109-bfc2-ccc17a14c9d3,,,,,,,,,,
1596bb5e-e99c-4165-8d56-33aaff037567,2f06b2fd-607c-44a1-aa0b-04c902ff7b36,6ed90465-5587-4cbd-8482-7c86eb95dad4,"at faa Medlemmerne sammen, med-","at faa Medlemmerne sammen, med",https://demo.arkindex.org/element/2f06b2fd-607c-44a1-aa0b-04c902ff7b36?highlight=6ed90465-5587-4cbd-8482-7c86eb95dad4,,,,,,,,,,
1596bb5e-e99c-4165-8d56-33aaff037567,2f06b2fd-607c-44a1-aa0b-04c902ff7b36,21466d19-d031-4b48-9d97-520195bf35d3,Medlemmer og Stortingets Afknappede Be-,Medlemmer og Storthingets Aftenappede Be-,https://demo.arkindex.org/element/2f06b2fd-607c-44a1-aa0b-04c902ff7b36?highlight=21466d19-d031-4b48-9d97-520195bf35d3,,,,,,,,,,
1596bb5e-e99c-4165-8d56-33aaff037567,2f06b2fd-607c-44a1-aa0b-04c902ff7b36,6893a108-efb5-41cb-8024-9533bbc080da,vilgning af 10.000 Kroner til Udvidelse af,"vilgning af 10,000 Kroner til Udvedelse af",https://demo.arkindex.org/element/2f06b2fd-607c-44a1-aa0b-04c902ff7b36?highlight=6893a108-efb5-41cb-8024-9533bbc080da,,,,,,,,,,
1596bb5e-e99c-4165-8d56-33aaff037567,2f06b2fd-607c-44a1-aa0b-04c902ff7b36,fe25d5fd-7824-4bbe-b38f-3076baa22b06,"Kunsthallen, saa nu blir der Møde med det Første).","Kunsthatten, saa nu blir der Møde med det Første).",https://demo.arkindex.org/element/2f06b2fd-607c-44a1-aa0b-04c902ff7b36?highlight=fe25d5fd-7824-4bbe-b38f-3076baa22b06,,,,,,,,,,
1596bb5e-e99c-4165-8d56-33aaff037567,2f06b2fd-607c-44a1-aa0b-04c902ff7b36,e6abfcce-687b-498a-bc31-73c834dd17cb,Chistian Krohg,Christian Krohg,https://demo.arkindex.org/element/2f06b2fd-607c-44a1-aa0b-04c902ff7b36?highlight=e6abfcce-687b-498a-bc31-73c834dd17cb,,,,,,,,,,
1596bb5e-e99c-4165-8d56-33aaff037567,2f06b2fd-607c-44a1-aa0b-04c902ff7b36,791e65ab-24cc-4bb6-87b7-3521735a33ab,25/5-13,25/I 13,https://demo.arkindex.org/element/2f06b2fd-607c-44a1-aa0b-04c902ff7b36?highlight=791e65ab-24cc-4bb6-87b7-3521735a33ab,,,,,,,,,,
d4be9f34-111a-449e-aa8a-d68837974b72,306deec5-7fbd-42c9-9c15-28a16b426fba,72cebe79-295f-426e-b6d3-e13eda307a94,Til mor 25/8 1922.,Til ma 25/7 1922.,https://demo.arkindex.org/element/306deec5-7fbd-42c9-9c15-28a16b426fba?highlight=72cebe79-295f-426e-b6d3-e13eda307a94,,,,,,,,,,
d4be9f34-111a-449e-aa8a-d68837974b72,306deec5-7fbd-42c9-9c15-28a16b426fba,f8fe0abc-3d55-4b3a-8f4f-af0586a25713,og tankerne følger med din.,af tankerne følger med din.,https://demo.arkindex.org/element/306deec5-7fbd-42c9-9c15-28a16b426fba?highlight=f8fe0abc-3d55-4b3a-8f4f-af0586a25713,,,,,,,,,,
d4be9f34-111a-449e-aa8a-d68837974b72,306deec5-7fbd-42c9-9c15-28a16b426fba,4c050e27-2365-4317-99c6-c8da32fa1b76,Du stanser litt op paa den strævsomme vei,Du staurer litt op paa det strævsomme vei,https://demo.arkindex.org/element/306deec5-7fbd-42c9-9c15-28a16b426fba?highlight=4c050e27-2365-4317-99c6-c8da32fa1b76,,,,,,,,,,
d4be9f34-111a-449e-aa8a-d68837974b72,306deec5-7fbd-42c9-9c15-28a16b426fba,f44b7ab6-06fe-483d-8fcf-b6fa20c489c3,allikevel altid vi fandt.,allikevel altid vi fandt,https://demo.arkindex.org/element/306deec5-7fbd-42c9-9c15-28a16b426fba?highlight=f44b7ab6-06fe-483d-8fcf-b6fa20c489c3,,,,,,,,,,
d4be9f34-111a-449e-aa8a-d68837974b72,306deec5-7fbd-42c9-9c15-28a16b426fba,8cda50a6-8227-4371-8148-a8d8a53dd567,"saa er det dog slik, alt vi husker om dig","saa er det dog slig, alt i husker andig",https://demo.arkindex.org/element/306deec5-7fbd-42c9-9c15-28a16b426fba?highlight=8cda50a6-8227-4371-8148-a8d8a53dd567,,,,,,,,,,
d4be9f34-111a-449e-aa8a-d68837974b72,306deec5-7fbd-42c9-9c15-28a16b426fba,110529e6-c1a6-4cad-b63b-6d6dfa2b7d45,som er godt.,som er godt,https://demo.arkindex.org/element/306deec5-7fbd-42c9-9c15-28a16b426fba?highlight=110529e6-c1a6-4cad-b63b-6d6dfa2b7d45,,,,,,,,,,
d4be9f34-111a-449e-aa8a-d68837974b72,306deec5-7fbd-42c9-9c15-28a16b426fba,524dab38-a232-430e-895a-71ec3e311fea,Og nu staar jo livet i høi sommerskrud,Og nu staar jo livet i beisommerskrud,https://demo.arkindex.org/element/306deec5-7fbd-42c9-9c15-28a16b426fba?highlight=524dab38-a232-430e-895a-71ec3e311fea,,,,,,,,,,
d4be9f34-111a-449e-aa8a-d68837974b72,306deec5-7fbd-42c9-9c15-28a16b426fba,5b60e2e2-c766-4908-85eb-df6bbf3acab8,det er solskin paa denne din dag.,det er solskin paa denne den dag.,https://demo.arkindex.org/element/306deec5-7fbd-42c9-9c15-28a16b426fba?highlight=5b60e2e2-c766-4908-85eb-df6bbf3acab8,,,,,,,,,,
d4be9f34-111a-449e-aa8a-d68837974b72,306deec5-7fbd-42c9-9c15-28a16b426fba,b0db6bd7-dae4-4539-9956-ef31953e9ea5,Saa tømmer du mindernes bægere ud,Saa tømmer du mindernes vegne ud,https://demo.arkindex.org/element/306deec5-7fbd-42c9-9c15-28a16b426fba?highlight=b0db6bd7-dae4-4539-9956-ef31953e9ea5,,,,,,,,,,
d4be9f34-111a-449e-aa8a-d68837974b72,306deec5-7fbd-42c9-9c15-28a16b426fba,9c554c3b-4c02-4685-8353-7813084902d8,og glemmer den bitreste smag.,og glemmer den biteste smag.,https://demo.arkindex.org/element/306deec5-7fbd-42c9-9c15-28a16b426fba?highlight=9c554c3b-4c02-4685-8353-7813084902d8,,,,,,,,,,
d4be9f34-111a-449e-aa8a-d68837974b72,306deec5-7fbd-42c9-9c15-28a16b426fba,861a8923-5a63-4ad3-b3c8-e82cddf5428c,fra Ola & Christian.,fra Ola 8 Christian.,https://demo.arkindex.org/element/306deec5-7fbd-42c9-9c15-28a16b426fba?highlight=861a8923-5a63-4ad3-b3c8-e82cddf5428c,,,,,,,,,,
6617aaa7-0491-4418-97ca-91ecd1b0383c,3277a5f9-e1b9-47a9-a1ba-e238e37fa6a6,05725b94-830d-4ac1-9337-8c839c6bc192,Tak for givne oplysninger,Tak for givne oplysningen,https://demo.arkindex.org/element/3277a5f9-e1b9-47a9-a1ba-e238e37fa6a6?highlight=05725b94-830d-4ac1-9337-8c839c6bc192,,,,,,,,,,
6617aaa7-0491-4418-97ca-91ecd1b0383c,3277a5f9-e1b9-47a9-a1ba-e238e37fa6a6,8f3a58cd-1f3d-45e1-9691-68e939798b13,KNUD OLSEN,KNS ELSEN,https://demo.arkindex.org/element/3277a5f9-e1b9-47a9-a1ba-e238e37fa6a6?highlight=8f3a58cd-1f3d-45e1-9691-68e939798b13,,,,,,,,,,
6617aaa7-0491-4418-97ca-91ecd1b0383c,3277a5f9-e1b9-47a9-a1ba-e238e37fa6a6,6a3ec1de-1954-40fa-9ec7-f03ca8420695,AALESUND.,ALESUND.,https://demo.arkindex.org/element/3277a5f9-e1b9-47a9-a1ba-e238e37fa6a6?highlight=6a3ec1de-1954-40fa-9ec7-f03ca8420695,,,,,,,,,,
6617aaa7-0491-4418-97ca-91ecd1b0383c,3277a5f9-e1b9-47a9-a1ba-e238e37fa6a6,b941f623-7914-48b2-9b40-3a9e78c9ac53,beder jeg at frembringe for M.,beder mig at frembringe for M.,https://demo.arkindex.org/element/3277a5f9-e1b9-47a9-a1ba-e238e37fa6a6?highlight=b941f623-7914-48b2-9b40-3a9e78c9ac53,,,,,,,,,,
6617aaa7-0491-4418-97ca-91ecd1b0383c,3277a5f9-e1b9-47a9-a1ba-e238e37fa6a6,6ce64da8-9c00-41f8-b97b-4d34e77f4634,Aareflot min venlige hilsen,davflat min venlige hilsen,https://demo.arkindex.org/element/3277a5f9-e1b9-47a9-a1ba-e238e37fa6a6?highlight=6ce64da8-9c00-41f8-b97b-4d34e77f4634,,,,,,,,,,
6617aaa7-0491-4418-97ca-91ecd1b0383c,3277a5f9-e1b9-47a9-a1ba-e238e37fa6a6,1bc1d2c7-2ece-43c6-8df0-64212072f76d,og være De hilset med agtelse,og ser De hilset med agtelse,https://demo.arkindex.org/element/3277a5f9-e1b9-47a9-a1ba-e238e37fa6a6?highlight=1bc1d2c7-2ece-43c6-8df0-64212072f76d,,,,,,,,,,
6617aaa7-0491-4418-97ca-91ecd1b0383c,3277a5f9-e1b9-47a9-a1ba-e238e37fa6a6,cf33dcc8-015b-4f40-bfcd-c52651f8f894,Høystærede!,Søystærede!,https://demo.arkindex.org/element/3277a5f9-e1b9-47a9-a1ba-e238e37fa6a6?highlight=cf33dcc8-015b-4f40-bfcd-c52651f8f894,,,,,,,,,,
6617aaa7-0491-4418-97ca-91ecd1b0383c,3277a5f9-e1b9-47a9-a1ba-e238e37fa6a6,9cbbf872-fb6a-4042-bf50-b9a8bc8b5710,og Venskab af,og Dere skal af,https://demo.arkindex.org/element/3277a5f9-e1b9-47a9-a1ba-e238e37fa6a6?highlight=9cbbf872-fb6a-4042-bf50-b9a8bc8b5710,,,,,,,,,,
6617aaa7-0491-4418-97ca-91ecd1b0383c,3277a5f9-e1b9-47a9-a1ba-e238e37fa6a6,f96e9cbb-f6bf-4662-be9c-add763b31d14,I taknemlig erkjendelse af,I taknemlig erkjendelse at,https://demo.arkindex.org/element/3277a5f9-e1b9-47a9-a1ba-e238e37fa6a6?highlight=f96e9cbb-f6bf-4662-be9c-add763b31d14,,,,,,,,,,
6617aaa7-0491-4418-97ca-91ecd1b0383c,3277a5f9-e1b9-47a9-a1ba-e238e37fa6a6,b7b32579-5e03-4872-adce-77f477fcb98f,Knud Olsen,Klud Olsen,https://demo.arkindex.org/element/3277a5f9-e1b9-47a9-a1ba-e238e37fa6a6?highlight=b7b32579-5e03-4872-adce-77f477fcb98f,,,,,,,,,,
6617aaa7-0491-4418-97ca-91ecd1b0383c,3277a5f9-e1b9-47a9-a1ba-e238e37fa6a6,eb1bd9cc-cc99-4797-94f7-5c55462232ae,"af Ærede af 9de dennes ""medeles""",af ærede af 9de dem medeles,https://demo.arkindex.org/element/3277a5f9-e1b9-47a9-a1ba-e238e37fa6a6?highlight=eb1bd9cc-cc99-4797-94f7-5c55462232ae,,,,,,,,,,
6617aaa7-0491-4418-97ca-91ecd1b0383c,3277a5f9-e1b9-47a9-a1ba-e238e37fa6a6,8d848f68-056b-4f32-b229-735f1d8ddae5,ning af Indholdene af mit,ning af Indkalden af mit,https://demo.arkindex.org/element/3277a5f9-e1b9-47a9-a1ba-e238e37fa6a6?highlight=8d848f68-056b-4f32-b229-735f1d8ddae5,,,,,,,,,,
6617aaa7-0491-4418-97ca-91ecd1b0383c,3277a5f9-e1b9-47a9-a1ba-e238e37fa6a6,d9335555-4b9a-4c2e-95bc-f77d740c3e74,"Tellegram, her var en Dispyt","Pellegram, her var en Dispyt",https://demo.arkindex.org/element/3277a5f9-e1b9-47a9-a1ba-e238e37fa6a6?highlight=d9335555-4b9a-4c2e-95bc-f77d740c3e74,,,,,,,,,,
6617aaa7-0491-4418-97ca-91ecd1b0383c,3277a5f9-e1b9-47a9-a1ba-e238e37fa6a6,b4007caf-4f5d-4bd4-8d51-c85f15c5fc2d,om hvor lang tid der er hengaaen,om hvorlangtid der er hengaane,https://demo.arkindex.org/element/3277a5f9-e1b9-47a9-a1ba-e238e37fa6a6?highlight=b4007caf-4f5d-4bd4-8d51-c85f15c5fc2d,,,,,,,,,,
6617aaa7-0491-4418-97ca-91ecd1b0383c,3277a5f9-e1b9-47a9-a1ba-e238e37fa6a6,88e4081d-8d9b-454a-a600-dfffcc887baa,siden De var paa Søndmør,tiden De var paa Sandmør,https://demo.arkindex.org/element/3277a5f9-e1b9-47a9-a1ba-e238e37fa6a6?highlight=88e4081d-8d9b-454a-a600-dfffcc887baa,,,,,,,,,,
6617aaa7-0491-4418-97ca-91ecd1b0383c,3277a5f9-e1b9-47a9-a1ba-e238e37fa6a6,1161409b-ff23-4401-8b5a-631d814ab69d,siden andre 25 - og nogle 20.,siden andre 25 og nogle 20.,https://demo.arkindex.org/element/3277a5f9-e1b9-47a9-a1ba-e238e37fa6a6?highlight=1161409b-ff23-4401-8b5a-631d814ab69d,,,,,,,,,,
6617aaa7-0491-4418-97ca-91ecd1b0383c,3277a5f9-e1b9-47a9-a1ba-e238e37fa6a6,78a3bab1-af0a-43b2-a5dd-a605a19c3ad0,Og Deres Broder Syvert var,og Deres Broder Syvert var,https://demo.arkindex.org/element/3277a5f9-e1b9-47a9-a1ba-e238e37fa6a6?highlight=78a3bab1-af0a-43b2-a5dd-a605a19c3ad0,,,,,,,,,,
6617aaa7-0491-4418-97ca-91ecd1b0383c,3277a5f9-e1b9-47a9-a1ba-e238e37fa6a6,ca27c2e5-87fc-4428-8a7f-aeda395c2aa4,er adskiligt bedre til Helbred,er adskiligt bedre til Helbard,https://demo.arkindex.org/element/3277a5f9-e1b9-47a9-a1ba-e238e37fa6a6?highlight=ca27c2e5-87fc-4428-8a7f-aeda395c2aa4,,,,,,,,,,
6617aaa7-0491-4418-97ca-91ecd1b0383c,3277a5f9-e1b9-47a9-a1ba-e238e37fa6a6,bac9b17d-05b0-4cbe-b7ae-e80a9454f69c,"end før, forresten er alt Vese-",end før forresten er alt Veie.,https://demo.arkindex.org/element/3277a5f9-e1b9-47a9-a1ba-e238e37fa6a6?highlight=bac9b17d-05b0-4cbe-b7ae-e80a9454f69c,,,,,,,,,,
6617aaa7-0491-4418-97ca-91ecd1b0383c,3277a5f9-e1b9-47a9-a1ba-e238e37fa6a6,fb96414d-5779-4ae7-8f72-b576de8bbca0,ntlig med det gamle.,ntlig med det gamle,https://demo.arkindex.org/element/3277a5f9-e1b9-47a9-a1ba-e238e37fa6a6?highlight=fb96414d-5779-4ae7-8f72-b576de8bbca0,,,,,,,,,,
6617aaa7-0491-4418-97ca-91ecd1b0383c,3277a5f9-e1b9-47a9-a1ba-e238e37fa6a6,ebccbfe4-3345-46eb-8ffb-09d07b8915d9,Med hensyn til Fiske da,med hensyn til Fiske Da,https://demo.arkindex.org/element/3277a5f9-e1b9-47a9-a1ba-e238e37fa6a6?highlight=ebccbfe4-3345-46eb-8ffb-09d07b8915d9,,,,,,,,,,
6617aaa7-0491-4418-97ca-91ecd1b0383c,3277a5f9-e1b9-47a9-a1ba-e238e37fa6a6,e97ac254-1f77-4d50-849b-4a5d3eecd089,har vi paa Søndmør en 3/4,har vi paa Søndmør er 3/4,https://demo.arkindex.org/element/3277a5f9-e1b9-47a9-a1ba-e238e37fa6a6?highlight=e97ac254-1f77-4d50-849b-4a5d3eecd089,,,,,,,,,,
6617aaa7-0491-4418-97ca-91ecd1b0383c,3277a5f9-e1b9-47a9-a1ba-e238e37fa6a6,92ec95c4-a598-4195-95df-dfad695c7aa5,"vil blive fortsat, vil her maa-","vil blive fortfat, vil her maa",https://demo.arkindex.org/element/3277a5f9-e1b9-47a9-a1ba-e238e37fa6a6?highlight=92ec95c4-a598-4195-95df-dfad695c7aa5,,,,,,,,,,
6617aaa7-0491-4418-97ca-91ecd1b0383c,3277a5f9-e1b9-47a9-a1ba-e238e37fa6a6,eb2fa998-58fb-42a5-86ea-8d30e90e6d3d,ske blive et almindeligt godt,ke blive et almindeligt godt,https://demo.arkindex.org/element/3277a5f9-e1b9-47a9-a1ba-e238e37fa6a6?highlight=eb2fa998-58fb-42a5-86ea-8d30e90e6d3d,,,,,,,,,,
6617aaa7-0491-4418-97ca-91ecd1b0383c,3277a5f9-e1b9-47a9-a1ba-e238e37fa6a6,5f167704-c215-490c-9244-c48271ec8d1a,qvanta Klipfisk. Det er noget,qvanta Klipfirk. Det er noget,https://demo.arkindex.org/element/3277a5f9-e1b9-47a9-a1ba-e238e37fa6a6?highlight=5f167704-c215-490c-9244-c48271ec8d1a,,,,,,,,,,
6617aaa7-0491-4418-97ca-91ecd1b0383c,3277a5f9-e1b9-47a9-a1ba-e238e37fa6a6,8b85c7fc-bed5-4c78-a774-7b59d9e9eb1a,som maaske mindre Indtre-,som maaske mindre Indtre,https://demo.arkindex.org/element/3277a5f9-e1b9-47a9-a1ba-e238e37fa6a6?highlight=8b85c7fc-bed5-4c78-a774-7b59d9e9eb1a,,,,,,,,,,
6617aaa7-0491-4418-97ca-91ecd1b0383c,3277a5f9-e1b9-47a9-a1ba-e238e37fa6a6,2859419a-fa90-4105-a64f-2ffef4f6aa5f,serer Dem. Med undskyldning,terer Dem. Med undskylde,https://demo.arkindex.org/element/3277a5f9-e1b9-47a9-a1ba-e238e37fa6a6?highlight=2859419a-fa90-4105-a64f-2ffef4f6aa5f,,,,,,,,,,
6617aaa7-0491-4418-97ca-91ecd1b0383c,3277a5f9-e1b9-47a9-a1ba-e238e37fa6a6,6a7c4eec-9a03-4943-b811-5b50c91aa775,for paaført Bryderi og med,for paaført Knyderi og med,https://demo.arkindex.org/element/3277a5f9-e1b9-47a9-a1ba-e238e37fa6a6?highlight=6a7c4eec-9a03-4943-b811-5b50c91aa775,,,,,,,,,,
9da4a2eb-37a3-4e98-8e4c-e13bf1ec1af3,3605481a-f672-465d-96b4-8b5adbf9608a,08ac35b2-d657-4f8b-aa9a-ac80e167e108,Klingenberg,klingenberg.,https://demo.arkindex.org/element/3605481a-f672-465d-96b4-8b5adbf9608a?highlight=08ac35b2-d657-4f8b-aa9a-ac80e167e108,,,,,,,,,,
9da4a2eb-37a3-4e98-8e4c-e13bf1ec1af3,3605481a-f672-465d-96b4-8b5adbf9608a,ff7b025e-19b1-4be6-a8fe-a594b399b3b1,Toldkassereren,Coldkassereren,https://demo.arkindex.org/element/3605481a-f672-465d-96b4-8b5adbf9608a?highlight=ff7b025e-19b1-4be6-a8fe-a594b399b3b1,,,,,,,,,,
9da4a2eb-37a3-4e98-8e4c-e13bf1ec1af3,3605481a-f672-465d-96b4-8b5adbf9608a,3726dd2c-f168-4c7e-b856-02895645329a,ved Drammens Toldsted,ved Drammens Foldsted,https://demo.arkindex.org/element/3605481a-f672-465d-96b4-8b5adbf9608a?highlight=3726dd2c-f168-4c7e-b856-02895645329a,,,,,,,,,,
9da4a2eb-37a3-4e98-8e4c-e13bf1ec1af3,3605481a-f672-465d-96b4-8b5adbf9608a,8c02a6d3-f270-4532-b45e-278c3da928fa,No.,20.,https://demo.arkindex.org/element/3605481a-f672-465d-96b4-8b5adbf9608a?highlight=8c02a6d3-f270-4532-b45e-278c3da928fa,,,,,,,,,,
9da4a2eb-37a3-4e98-8e4c-e13bf1ec1af3,3605481a-f672-465d-96b4-8b5adbf9608a,c480e64d-6817-49c7-b3d6-29a3d670a62d,DRAMMEN den 23de Oktober 1879,FRANNENden 23de Oktober 1879.,https://demo.arkindex.org/element/3605481a-f672-465d-96b4-8b5adbf9608a?highlight=c480e64d-6817-49c7-b3d6-29a3d670a62d,,,,,,,,,,
9da4a2eb-37a3-4e98-8e4c-e13bf1ec1af3,3605481a-f672-465d-96b4-8b5adbf9608a,11b415be-5344-461c-bd96-c2e797cf730f,Hr. Ivar Aasen!,H. Ivar Aasen!,https://demo.arkindex.org/element/3605481a-f672-465d-96b4-8b5adbf9608a?highlight=11b415be-5344-461c-bd96-c2e797cf730f,,,,,,,,,,
9da4a2eb-37a3-4e98-8e4c-e13bf1ec1af3,3605481a-f672-465d-96b4-8b5adbf9608a,58259946-afb4-4ceb-b796-3847ae9cde09,En Mand i Fredriksstad skal døbe et,En Mand i Fredriksstad skal døbe at,https://demo.arkindex.org/element/3605481a-f672-465d-96b4-8b5adbf9608a?highlight=58259946-afb4-4ceb-b796-3847ae9cde09,,,,,,,,,,
9da4a2eb-37a3-4e98-8e4c-e13bf1ec1af3,3605481a-f672-465d-96b4-8b5adbf9608a,17e80cb6-1929-499d-a577-aa07c44c1be3,"nytt Skib, en Skonnert, og har bedet mig","nyt Skib en Skonnert, og har bedet mig",https://demo.arkindex.org/element/3605481a-f672-465d-96b4-8b5adbf9608a?highlight=17e80cb6-1929-499d-a577-aa07c44c1be3,,,,,,,,,,
9da4a2eb-37a3-4e98-8e4c-e13bf1ec1af3,3605481a-f672-465d-96b4-8b5adbf9608a,e805c133-c03e-45bf-b7ee-b5526fc97bf4,"trykker ""Udholdenhed, Ihærdighed, Seighed","trykker ""Udholdenhed, Shærdighed, Seighed",https://demo.arkindex.org/element/3605481a-f672-465d-96b4-8b5adbf9608a?highlight=e805c133-c03e-45bf-b7ee-b5526fc97bf4,,,,,,,,,,
9da4a2eb-37a3-4e98-8e4c-e13bf1ec1af3,3605481a-f672-465d-96b4-8b5adbf9608a,f522b2cc-0490-490c-9f8d-64e0ccbe2dbf,"ogsaa Uforfærdethed.""",ogsaa Uforfærdethed.,https://demo.arkindex.org/element/3605481a-f672-465d-96b4-8b5adbf9608a?highlight=f522b2cc-0490-490c-9f8d-64e0ccbe2dbf,,,,,,,,,,
9da4a2eb-37a3-4e98-8e4c-e13bf1ec1af3,3605481a-f672-465d-96b4-8b5adbf9608a,a1d04965-975c-4455-a50f-a65766275de9,"saadant ""godt"" Navn, haaber jeg De undskylder,","saadant godt Navn, haaber jeg De undskyldes,",https://demo.arkindex.org/element/3605481a-f672-465d-96b4-8b5adbf9608a?highlight=a1d04965-975c-4455-a50f-a65766275de9,,,,,,,,,,
9da4a2eb-37a3-4e98-8e4c-e13bf1ec1af3,3605481a-f672-465d-96b4-8b5adbf9608a,abfb8315-5d76-44ce-b79e-b44aefba053d,at jeg henvender mig til dem med Bøn om,at jeg henvender mig til Dem med Bøn om,https://demo.arkindex.org/element/3605481a-f672-465d-96b4-8b5adbf9608a?highlight=abfb8315-5d76-44ce-b79e-b44aefba053d,,,,,,,,,,
9da4a2eb-37a3-4e98-8e4c-e13bf1ec1af3,3605481a-f672-465d-96b4-8b5adbf9608a,0fa77a52-2b57-4599-b6f4-529d11426759,"Jeg bemærker, at Vedkommende har et Far-","Jeg bemærker, at Vedkommende har et For-",https://demo.arkindex.org/element/3605481a-f672-465d-96b4-8b5adbf9608a?highlight=0fa77a52-2b57-4599-b6f4-529d11426759,,,,,,,,,,
